City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
524,Yichang,CN,2022-04-09 18:48:57,30.7144,111.2847,69.31,60,0,3.49,clear sky
525,Port Moresby,PG,2022-04-09 18:47:12,-9.4431,147.1797,76.42,100,40,5.75,scattered clouds
526,Nanuque,BR,2022-04-09 18:48:58,-17.8392,-40.3539,89.64,46,14,5.17,few clouds
527,Wajir,KE,2022-04-09 18:48:58,1.7471,40.0573,91.36,43,0,0.0,clear sky
528,Powell River,CA,2022-04-09 18:48:59,49.8496,-124.5361,48.99,53,40,12.66,scattered clouds
529,Bay Roberts,CA,2022-04-09 18:48:59,47.5999,-53.2648,38.05,79,100,8.01,overcast clouds
530,Bend,US,2022-04-09 18:49:00,44.0582,-121.3153,45.14,41,0,13.8,clear sky
531,Ylojarvi,FI,2022-04-09 18:49:00,61.5563,23.5961,31.62,92,100,11.5,light snow
532,Kuala Terengganu,MY,2022-04-09 18:49:00,5.3302,103.1408,75.15,100,20,5.01,few clouds
533,Port Augusta,AU,2022-04-09 18:49:01,-32.5,137.7667,63.73,46,0,3.58,clear sky
534,Sahuaripa,MX,2022-04-09 18:49:01,29.05,-109.2333,92.25,16,8,15.97,clear sky
535,Livingston,GB,2022-04-09 18:45:09,55.9029,-3.5226,44.2,54,0,2.3,clear sky
536,Brae,GB,2022-04-09 18:49:02,60.3964,-1.353,37.38,60,99,22.95,overcast clouds
537,Touros,BR,2022-04-09 18:49:02,-5.1989,-35.4608,84.11,72,73,15.19,broken clouds
538,Kailua,US,2022-04-09 18:46:40,21.4022,-157.7394,78.78,78,81,5.01,broken clouds
539,Monrovia,LR,2022-04-09 18:48:25,6.3005,-10.7969,85.77,86,99,6.76,light rain
540,Salsomaggiore Terme,IT,2022-04-09 18:49:03,44.8148,9.9796,62.17,85,89,16.73,overcast clouds
541,Barranca,PE,2022-04-09 18:49:04,-10.75,-77.7667,72.99,70,38,9.42,scattered clouds
542,Harper,LR,2022-04-09 18:49:04,4.375,-7.7169,82.18,82,98,8.72,overcast clouds
543,Borzya,RU,2022-04-09 18:49:05,50.3833,116.5167,35.01,92,100,12.41,light snow
544,Belgrade,RS,2022-04-09 18:49:05,44.804,20.4651,45.34,78,75,10.36,broken clouds
545,Ketchikan,US,2022-04-09 18:49:06,55.3422,-131.6461,39.67,70,40,8.05,scattered clouds
546,Tenenkou,ML,2022-04-09 18:49:06,14.4572,-4.9169,98.53,7,6,10.67,clear sky
547,Houston,US,2022-04-09 18:47:03,29.7633,-95.3633,85.05,42,0,11.5,clear sky
548,Iqaluit,CA,2022-04-09 18:49:07,63.7506,-68.5145,20.93,92,100,4.0,light snow
549,Tororo,UG,2022-04-09 18:50:08,0.693,34.1809,73.36,66,100,3.8,overcast clouds
550,Yerbogachen,RU,2022-04-09 18:50:09,61.2767,108.0108,13.55,95,16,5.41,few clouds
551,Constitucion,CL,2022-04-09 18:50:10,-35.3333,-72.4167,61.83,67,8,7.76,clear sky
552,Tual,ID,2022-04-09 18:50:12,-5.6667,132.75,83.93,73,86,14.61,overcast clouds
553,Kutum,SD,2022-04-09 18:50:13,14.2,24.6667,82.08,10,4,7.02,clear sky
554,Akdepe,TM,2022-04-09 18:50:14,42.0551,59.3788,62.69,33,100,7.09,overcast clouds
555,Mianyang,CN,2022-04-09 18:50:14,31.4593,104.7542,65.46,68,0,1.16,clear sky
556,Sitka,US,2022-04-09 18:50:15,57.0531,-135.33,37.29,75,40,3.44,scattered clouds
557,Peniche,PT,2022-04-09 18:47:43,39.3558,-9.3811,60.08,93,100,8.97,overcast clouds
558,Yelizovo,RU,2022-04-09 18:50:16,53.1873,158.3805,24.94,68,75,4.47,broken clouds
559,Sorong,ID,2022-04-09 18:50:17,-0.8833,131.25,79.47,86,95,8.86,overcast clouds
560,Lodja,CD,2022-04-09 18:50:17,-3.4833,23.4333,75.25,74,83,1.7,broken clouds
561,Ziarat,PK,2022-04-09 18:50:18,30.3823,67.7282,61.3,13,0,6.8,clear sky
562,San Cristobal,VE,2022-04-09 18:49:53,7.7669,-72.225,82.58,39,37,6.51,scattered clouds
563,Pirawa,IN,2022-04-09 18:50:22,24.1551,76.0273,91.36,14,3,15.28,clear sky
564,Panjab,AF,2022-04-09 18:50:23,34.388,67.0233,53.06,23,31,1.59,scattered clouds
565,Dobryatino,RU,2022-04-09 18:50:24,55.5055,41.3195,38.93,96,89,4.79,overcast clouds
566,Fort-Shevchenko,KZ,2022-04-09 18:50:25,44.5086,50.263,49.08,87,3,5.66,clear sky
567,Palana,RU,2022-04-09 18:50:26,59.1167,159.9667,17.91,90,89,9.44,overcast clouds
568,Saint Anthony,US,2022-04-09 18:50:26,45.0205,-93.218,54.79,24,0,4.61,clear sky
569,Baiquan,CN,2022-04-09 18:50:27,47.5833,126.0833,47.66,37,100,13.35,overcast clouds
570,Cairns,AU,2022-04-09 18:50:27,-16.9167,145.7667,78.75,89,41,8.05,scattered clouds
571,Grootfontein,NA,2022-04-09 18:50:28,-19.5667,18.1167,63.97,88,11,6.91,few clouds
572,Urengoy,RU,2022-04-09 18:50:29,65.9667,78.3667,-12.05,100,94,5.01,overcast clouds
573,Zmeinogorsk,RU,2022-04-09 18:50:30,51.1567,82.195,32.11,77,0,5.21,clear sky
574,Kendari,ID,2022-04-09 18:46:41,-3.945,122.4989,74.97,92,100,3.76,overcast clouds
575,Gat,IL,2022-04-09 18:50:30,31.61,34.7642,65.39,100,1,6.71,clear sky
576,Impfondo,CG,2022-04-09 18:50:31,1.6381,18.0667,76.46,71,99,2.51,overcast clouds
577,Iwanai,JP,2022-04-09 18:50:32,42.9744,140.5089,41.13,95,30,0.58,scattered clouds
578,Toora-Khem,RU,2022-04-09 18:50:32,52.4675,96.11,24.91,96,100,1.74,overcast clouds
579,Rosetta,EG,2022-04-09 18:50:33,31.4044,30.4164,60.82,82,0,9.31,clear sky
580,Kununurra,AU,2022-04-09 18:50:33,-15.7667,128.7333,67.98,88,8,5.75,clear sky
581,Portree,GB,2022-04-09 18:50:34,57.4129,-6.1942,40.51,84,82,6.35,broken clouds
582,Grindavik,IS,2022-04-09 18:50:34,63.8424,-22.4338,41.47,75,75,27.63,broken clouds
583,Andapa,MG,2022-04-09 18:50:35,-14.65,49.65,67.78,96,100,3.11,overcast clouds
584,Praya,CV,2022-04-09 18:50:35,14.9215,-23.5087,81.14,54,0,18.41,clear sky
585,Madimba,TZ,2022-04-09 18:50:36,-10.4,40.3333,76.95,88,6,7.54,clear sky
586,Pierre,US,2022-04-09 18:50:03,44.3683,-100.351,64.85,20,0,10.36,clear sky
587,Bunog,PH,2022-04-09 18:50:36,9.1403,117.7817,77.41,89,96,5.06,overcast clouds
588,Yarada,IN,2022-04-09 18:50:37,17.65,83.2667,84.52,79,40,6.91,scattered clouds
589,Bathsheba,BB,2022-04-09 18:50:37,13.2167,-59.5167,84.81,61,40,20.71,scattered clouds
590,Hamina,FI,2022-04-09 18:50:38,60.5697,27.1979,33.08,81,9,12.8,clear sky
591,Kodinsk,RU,2022-04-09 18:50:38,58.6881,99.1844,26.6,98,100,2.53,overcast clouds
592,Point Pedro,LK,2022-04-09 18:50:39,9.8167,80.2333,81.93,76,100,1.32,overcast clouds
593,Indianola,US,2022-04-09 18:50:39,41.3581,-93.5574,54.91,32,12,3.83,few clouds
594,Banda Aceh,ID,2022-04-09 18:51:40,5.5577,95.3222,79.39,81,26,3.71,scattered clouds
595,Boguchany,RU,2022-04-09 18:51:40,58.3814,97.4531,29.79,99,100,2.24,light snow
596,Ambon,ID,2022-04-09 18:51:40,-3.6954,128.1814,80.74,83,40,4.61,light rain
597,Skeldon,GY,2022-04-09 18:51:41,5.8833,-57.1333,81.14,78,100,9.13,overcast clouds
598,Nizhniy Kuranakh,RU,2022-04-09 18:51:41,58.8353,125.4869,-1.05,99,9,2.44,clear sky
599,Phuket,TH,2022-04-09 18:51:42,8.0,98.25,79.02,94,20,3.44,moderate rain
600,Yagodnoye,RU,2022-04-09 18:51:42,62.55,149.6667,-8.66,92,100,4.92,overcast clouds
601,Zwettl,AT,2022-04-09 18:51:43,48.6,15.1667,40.66,80,100,9.48,overcast clouds
602,Fort Nelson,CA,2022-04-09 18:51:43,58.8053,-122.7002,38.79,48,20,12.66,few clouds
603,Xiaoshi,CN,2022-04-09 18:51:44,41.2971,124.1209,49.69,86,58,8.55,broken clouds
604,Dauphin,CA,2022-04-09 18:51:44,51.1494,-100.0502,41.14,56,100,11.5,overcast clouds
605,Iisalmi,FI,2022-04-09 18:51:45,63.5592,27.1907,31.3,92,96,10.09,light snow
606,Abu Dhabi,AE,2022-04-09 18:47:55,24.4667,54.3667,82.51,71,6,3.44,clear sky
607,Abay,KZ,2022-04-09 18:51:46,49.6311,72.8539,37.78,57,89,11.41,overcast clouds
608,Sobolevo,RU,2022-04-09 18:50:28,54.4299,31.8996,42.85,97,100,8.95,overcast clouds
609,Charleston,US,2022-04-09 18:51:46,32.7766,-79.9309,57.02,42,100,14.97,overcast clouds
610,Ust-Omchug,RU,2022-04-09 18:51:47,61.15,149.6333,1.6,98,100,4.74,overcast clouds
611,Oktyabrskiy,RU,2022-04-09 18:51:47,54.4815,53.471,38.91,97,100,6.08,overcast clouds
612,Lokoja,NG,2022-04-09 18:51:47,7.8024,6.743,86.7,56,100,8.77,overcast clouds
613,Ulagan,RU,2022-04-09 18:51:48,50.6321,87.9563,21.61,88,47,3.83,scattered clouds
614,Ballina,AU,2022-04-09 18:51:48,-28.8667,153.5667,65.01,96,75,5.75,broken clouds
615,Rathangan,IE,2022-04-09 18:51:49,53.2214,-6.995,48.42,60,94,3.89,overcast clouds
616,Mayo,US,2022-04-09 18:51:49,38.8876,-76.5119,58.08,49,40,11.01,scattered clouds
617,Zheleznodorozhnyy,RU,2022-04-09 18:51:50,55.7503,38.0042,48.61,90,100,9.4,overcast clouds
618,Coahuayana,MX,2022-04-09 18:51:50,18.7333,-103.6833,92.21,34,25,8.21,scattered clouds
619,Tecpan,GT,2022-04-09 18:51:51,14.7623,-90.9947,63.9,45,90,8.93,overcast clouds
620,Ugoofaaru,MV,2022-04-09 18:51:51,5.6667,73.0,84.25,72,100,9.6,overcast clouds
621,Vangaindrano,MG,2022-04-09 18:51:51,-23.35,47.6,73.0,91,24,4.68,light rain
622,Semnan,IR,2022-04-09 18:51:52,35.5729,53.3971,69.93,32,100,5.41,overcast clouds
623,Kasama,ZM,2022-04-09 18:51:52,-10.2129,31.1808,61.36,96,22,3.62,few clouds
624,Kiama,AU,2022-04-09 18:51:53,-34.6833,150.8667,62.58,95,26,2.48,scattered clouds
625,Tabou,CI,2022-04-09 18:51:53,4.423,-7.3528,82.18,83,87,8.86,overcast clouds
626,Eureka,US,2022-04-09 18:51:53,40.8021,-124.1637,60.75,63,33,13.0,scattered clouds
627,San Policarpo,PH,2022-04-09 18:51:54,12.1791,125.5072,79.18,91,100,24.92,heavy intensity rain
628,Banjar,ID,2022-04-09 18:51:54,-8.19,114.9675,75.99,90,100,3.22,overcast clouds
629,Zelenoborskiy,RU,2022-04-09 18:51:55,66.845,32.3622,30.63,89,46,11.03,scattered clouds
630,Poum,NC,2022-04-09 18:51:55,-20.2333,164.0167,79.41,80,98,13.73,overcast clouds
631,Joniskelis,LT,2022-04-09 18:51:56,56.0253,24.1689,36.54,66,1,14.32,clear sky
632,Krasnoufimsk,RU,2022-04-09 18:51:56,56.6059,57.7669,37.22,100,100,4.65,overcast clouds
633,Vryburg,ZA,2022-04-09 18:51:56,-26.9566,24.7284,56.68,84,100,14.41,light rain
634,Nongan,CN,2022-04-09 18:51:57,44.382,125.1685,53.98,33,100,11.97,overcast clouds
635,Hearst,CA,2022-04-09 18:51:57,49.6835,-83.6665,25.05,92,100,9.89,light snow
636,Kyshtovka,RU,2022-04-09 18:51:58,56.555,76.6271,19.49,95,75,3.36,broken clouds
637,Talcahuano,CL,2022-04-09 18:51:58,-36.7167,-73.1167,56.52,86,71,10.0,broken clouds
638,Labrea,BR,2022-04-09 18:51:59,-7.2586,-64.7981,85.73,77,92,2.35,overcast clouds
639,Boysun,UZ,2022-04-09 18:51:59,38.2061,67.1986,64.98,43,99,6.17,overcast clouds
640,Pangody,RU,2022-04-09 18:51:24,65.85,74.4859,1.6,91,100,5.06,overcast clouds
641,Luhyny,UA,2022-04-09 18:53:00,51.082,28.4006,41.63,89,100,13.58,overcast clouds
642,Nola,IT,2022-04-09 18:53:01,40.922,14.5329,59.36,69,95,3.0,overcast clouds
643,Taitung,TW,2022-04-09 18:53:01,22.7583,121.1444,71.6,79,17,6.85,few clouds
644,Aykhal,RU,2022-04-09 18:53:02,66.0,111.5,5.97,100,30,3.0,scattered clouds
645,Kropotkin,RU,2022-04-09 18:53:02,45.4375,40.5756,51.21,73,63,2.71,broken clouds
646,Puerto Escondido,MX,2022-04-09 18:53:03,15.85,-97.0667,87.24,53,8,9.33,clear sky
647,Umm Lajj,SA,2022-04-09 18:53:03,25.0213,37.2685,78.12,64,86,5.39,overcast clouds
648,Muhos,FI,2022-04-09 18:53:04,64.808,25.9931,33.58,81,27,9.24,scattered clouds
649,Norsup,VU,2022-04-09 18:53:04,-16.0667,167.3833,79.61,81,23,6.11,few clouds
650,Abha,SA,2022-04-09 18:53:05,18.2164,42.5053,66.02,39,0,4.61,clear sky
651,Sinor,IN,2022-04-09 18:53:05,21.9167,73.3333,84.43,48,2,5.77,clear sky
652,Mabaruma,GY,2022-04-09 18:53:06,8.2,-59.7833,87.8,66,40,13.8,scattered clouds
653,Lokosovo,RU,2022-04-09 18:53:06,61.1333,74.8167,-0.18,99,35,3.13,scattered clouds
654,Bichura,RU,2022-04-09 18:53:06,50.5881,107.6022,30.96,91,82,4.54,broken clouds
655,Hosakote,IN,2022-04-09 18:53:07,14.2769,77.1699,83.57,39,26,9.01,scattered clouds
656,Teahupoo,PF,2022-04-09 18:53:08,-17.8333,-149.2667,75.16,80,96,21.92,light rain
657,Thunder Bay,CA,2022-04-09 18:52:43,48.4001,-89.3168,40.98,36,0,12.66,clear sky
658,Catemaco,MX,2022-04-09 18:52:47,18.4167,-95.1167,73.89,58,91,5.46,overcast clouds
659,Stephenville,US,2022-04-09 18:52:26,32.2207,-98.2023,85.77,14,0,11.5,clear sky
660,Beverley,GB,2022-04-09 18:53:10,53.8459,-0.4233,46.62,52,73,1.52,broken clouds
661,Mitsamiouli,KM,2022-04-09 18:53:11,-11.3847,43.2844,82.9,75,84,6.55,broken clouds
662,High Prairie,CA,2022-04-09 18:53:13,55.4334,-116.4858,36.09,74,100,20.27,overcast clouds
663,Lazaro Cardenas,MX,2022-04-09 18:53:14,17.9583,-102.2,85.6,47,100,10.94,overcast clouds
664,Chimbote,PE,2022-04-09 18:53:14,-9.0853,-78.5783,74.21,70,88,10.16,overcast clouds
665,Erzin,TR,2022-04-09 18:53:15,36.9559,36.2,58.17,91,14,2.1,few clouds
666,Bandarbeyla,SO,2022-04-09 18:53:16,9.4942,50.8122,80.62,79,100,7.83,overcast clouds
667,Atasu,KZ,2022-04-09 18:53:17,48.6814,71.6433,44.08,68,100,9.78,overcast clouds
668,Hashtrud,IR,2022-04-09 18:53:17,37.4779,47.0508,45.61,80,23,7.94,few clouds
669,Maragogi,BR,2022-04-09 18:53:18,-9.0122,-35.2225,81.45,80,100,10.58,overcast clouds
670,Roma,US,2022-04-09 18:53:18,43.2128,-75.4557,49.57,67,100,15.99,overcast clouds
671,Abnub,EG,2022-04-09 18:53:19,27.2696,31.1511,77.22,19,5,10.69,clear sky
672,Fria,GN,2022-04-09 18:53:19,10.4167,-13.5833,82.22,51,10,9.86,clear sky
673,Bud,US,2022-04-09 18:51:56,39.447,-86.1758,42.89,65,100,14.14,overcast clouds
674,Baie-Comeau,CA,2022-04-09 18:52:32,49.2168,-68.1489,40.68,81,40,9.22,scattered clouds
675,Ozinki,RU,2022-04-09 18:53:20,51.1786,49.6769,46.0,94,100,3.69,overcast clouds
676,South Venice,US,2022-04-09 18:53:21,27.0531,-82.4243,75.97,43,0,14.97,haze
677,Margate,GB,2022-04-09 18:53:21,51.3813,1.3862,48.31,54,82,1.99,broken clouds
678,Veinticinco De Mayo,AR,2022-04-09 18:53:22,-35.4323,-60.1727,77.99,56,0,1.99,clear sky
679,Lincoln,US,2022-04-09 18:48:40,40.8,-96.667,64.15,23,0,17.27,clear sky
680,Rockland,US,2022-04-09 18:53:22,41.1668,-74.0496,54.68,68,65,4.0,broken clouds
681,Lakes Entrance,AU,2022-04-09 18:53:23,-37.8811,147.981,56.16,80,79,3.96,broken clouds
682,Hobyo,SO,2022-04-09 18:54:23,5.3505,48.5268,82.44,76,35,14.32,scattered clouds
683,Mumford,GH,2022-04-09 18:54:24,5.2618,-0.759,82.47,81,100,3.87,overcast clouds
684,Hanyang,CN,2022-04-09 18:54:24,32.1371,105.5126,61.61,78,0,0.58,clear sky
685,Farafangana,MG,2022-04-09 18:54:25,-22.8167,47.8333,74.55,86,12,7.02,light rain
686,Denpasar,ID,2022-04-09 18:54:25,-8.65,115.2167,76.71,94,20,1.14,few clouds
687,Dubbo,AU,2022-04-09 18:54:25,-32.25,148.6167,60.93,94,40,10.36,scattered clouds
688,Caravelas,BR,2022-04-09 18:54:26,-17.7125,-39.2481,83.01,67,52,6.64,broken clouds
689,Along,IN,2022-04-09 18:54:26,28.1667,94.7667,64.69,96,89,1.54,overcast clouds
690,Dodola,ET,2022-04-09 18:54:27,6.9833,39.1833,55.47,78,20,5.14,few clouds
691,Baykit,RU,2022-04-09 18:54:27,61.67,96.37,11.8,96,76,2.86,broken clouds
692,Gunjur,GM,2022-04-09 18:54:28,13.2019,-16.7339,87.87,40,0,10.36,clear sky
